Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,MSRP,Avg. MPG
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29695,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30795,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25300,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24200,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25895,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30995,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30395,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,24200,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,28795,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25095,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,28395,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27295,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28195,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31495,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28195,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,24795,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26195,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31495,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,24795,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32095,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,25300,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27895,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30995,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29295,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29695,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26195,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,32095,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26795,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25895,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25095,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,26795,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,28395,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27895,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29295,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27295,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30795,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30395,26.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29895,28.5
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,28795,26.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,26195,28.5
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29695,26.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,25095,26.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30795,28.5
Pontiac,GTO,2004,premium unleaded (required),350.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31795,17.5
Pontiac,GTO,2005,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32295,16.5
Pontiac,GTO,2006,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31290,16.5
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,49485,17.5
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,61115,17.5
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,50780,17.5
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,62155,17.5
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,51280,16.5
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,62980,16.5
Lexus,GX 470,2007,regular unleaded,263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,46635,16.0
Lexus,GX 470,2008,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,47315,16.0
Lexus,GX 470,2009,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,47615,16.0
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,39290,15.5
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,30995,15.5
HUMMER,H3,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,39560,14.5
HUMMER,H3,2009,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,33390,16.0
HUMMER,H3,2009,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,43130,16.0
HUMMER,H3,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,41705,14.5
HUMMER,H3,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,41705,14.5
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,33390,16.0
HUMMER,H3,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,38365,16.0
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,35960,16.0
HUMMER,H3T,2009,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,30750,16.0
HUMMER,H3T,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,36015,14.5
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,39205,14.5
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,30915,16.0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,36355,16.0
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,35680,14.5
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,33485,16.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,20720,26.0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,25135,25.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18720,27.0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,24815,25.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19030,27.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,21030,26.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,20030,27.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18720,27.0
Chevrolet,HHR,2010,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,26255,25.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19720,27.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19030,27.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18720,27.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19030,27.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19720,27.0
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47300,27.5
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,49790,27.5
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47850,27.5
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,50340,27.5
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,50485,27.5
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47870,27.5
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,34750,21.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31070,22.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44140,21.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,38050,21.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,41650,21.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,42680,22.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32530,21.0
Toyota,Highlander,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29765,22.5
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33290,22.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,36590,22.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,40190,22.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,34395,22.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,38775,21.0
Toyota,Highlander,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30490,22.5
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,42375,21.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44990,21.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,33475,21.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,43530,22.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32015,22.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,40915,22.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,35855,21.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,37315,22.0
Plymouth,Horizon,1990,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2000,26.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22065,31.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23365,29.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20015,31.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25990,29.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21315,29.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24690,31.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,19215,29.5
Honda,HR-V,2016,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,21265,29.5
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,22215,31.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23515,29.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,20165,31.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26140,29.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24840,31.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,19365,29.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21465,29.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,21415,29.0
Lexus,HS 250h,2010,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34650,34.5
Lexus,HS 250h,2010,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37420,34.5
Lexus,HS 250h,2011,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39100,34.5
Lexus,HS 250h,2011,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36330,34.5
Lexus,HS 250h,2012,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39800,34.5
Lexus,HS 250h,2012,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37030,34.5
Infiniti,I30,1999,regular unleaded,190.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2288,21.5
Infiniti,I30,1999,regular unleaded,190.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,2433,21.5
Infiniti,I30,2000,regular unleaded,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2648,21.0
Infiniti,I30,2000,regular unleaded,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2552,21.0
Infiniti,I30,2001,premium unleaded (required),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31790,20.5
Infiniti,I30,2001,premium unleaded (required),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29715,20.5
Infiniti,I35,2002,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28750,20.5
Infiniti,I35,2003,premium unleaded (required),255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29100,20.5
Infiniti,I35,2004,regular unleaded,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30600,20.5
Scion,iA,2016,regular unleaded,106.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,16800,37.5
Scion,iA,2016,regular unleaded,106.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,15700,36.0
Acura,ILX,2015,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29350,26.5
Acura,ILX,2015,premium unleaded (recommended),150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,31750,29.5
Acura,ILX,2015,premium unleaded (recommended),150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29350,29.5
Acura,ILX,2015,premium unleaded (recommended),150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,27050,29.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,34890,30.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29900,30.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29200,30.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,31890,30.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,32900,30.5
Acura,ILX,2016,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,27900,30.5
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,32990,30.0
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29290,30.0
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,31980,30.0
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,34980,30.0
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,27990,30.0
Acura,ILX,2017,premium unleaded (recommended),201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,29990,30.0
Chevrolet,Impala Limited,2014,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26840,24.0
Chevrolet,Impala Limited,2014,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25830,24.0
Chevrolet,Impala Limited,2014,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30535,24.0
Chevrolet,Impala Limited,2015,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26840,24.0
Chevrolet,Impala Limited,2015,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25830,24.0
Chevrolet,Impala Limited,2015,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30535,24.0
Chevrolet,Impala Limited,2016,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26840,24.0
Chevrolet,Impala Limited,2016,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30535,24.0
Chevrolet,Impala Limited,2016,flex-fuel (unleaded/E85),300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25830,24.0
Chevrolet,Impala,2015,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,34465,26.0
Chevrolet,Impala,2015,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27060,26.0
Chevrolet,Impala,2015,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,40660,21.0
Chevrolet,Impala,2015,flex-fuel (unleaded/E85),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,35440,24.0
Chevrolet,Impala,2015,flex-fuel (unleaded/E85),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30285,24.0
Chevrolet,Impala,2015,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29310,26.0
Chevrolet,Impala,2015,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27060,26.0
Chevrolet,Impala,2015,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,37535,21.0
Chevrolet,Impala,2016,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,40810,21.0
Chevrolet,Impala,2016,flex-fuel (unleaded/E85),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,35540,24.0
Chevrolet,Impala,2016,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,37570,21.0
Chevrolet,Impala,2016,flex-fuel (unleaded/E85),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30435,24.0
Chevrolet,Impala,2016,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27095,26.5
Chevrolet,Impala,2016,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29460,26.5
Chevrolet,Impala,2016,regular unleaded,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27095,26.5
Chevrolet,Impala,2017,flex-fuel (unleaded/E85),305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,35645,23.5
Chevrolet,Impala,2017,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,37675,21.0
Chevrolet,Impala,2017,flex-fuel (unleaded/natural gas),173.29677419354837,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,40915,21.0
Chrysler,Imperial,1991,regular unleaded,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,2000,19.0
